,Content,Location,Username,Retweet-Count,Favorites,Created at
40,Dead murder hornet near Seattle is first found in the US this year https://t.co/SZJy5OTC3O,"Evansville, IN",WEHTWTVWlocal,0,3,2021-06-18 04:06:36
41,"United States House Republicans says it will begin accepting donations in cryptocurrency ⤵️

#Crypto #Cryptocurrency #UnitedStates  

https://t.co/yRUYieuO23",Mumbai,moneycontrolcom,4,9,2021-06-18 04:06:12
42,"#SaveTheSaviours Stop assaulting us, we are human before doctors. Hands that heal should not bleed. #doctorslivematters 

National Protest Day
@DrHVoffice @drharshvardhan @AmitShah @PTI_News @AmitShahOffice @PMOIndia @NITIAayog https://t.co/x0hwF6n5jb","IMA HQ, New Delhi, India",imajdnnational,3,7,2021-06-18 04:05:15
43,"""A Communion document would likely address the issue of who among Catholic public figures is worthy of receiving the sacrament.""

Old guys dictating who can &amp; can't participate in religious &amp; spiritual activities by cherry-picking politicos? Hmmm...
https://t.co/goEBVJkctQ",new york city,cpcrock,0,0,2021-06-18 03:59:00
44,"According to new data, the standard cost to rent a vehicle across the nation increased to a record rate of $63.75 per day in May.
https://t.co/gm48zOntyN",Philadelphia,KYWNewsradio,2,1,2021-06-18 03:51:00
45,"China has been taking advantage of America’s legal system, and playing the racism or victim card often works. For espionage cases you’d rather err on the side of caution, given the nationalistic or coercive influence Beijing can exert on any PRC national. https://t.co/gDR6lsjNb4","Los Angeles, CA",Byron_Wan,8,8,2021-06-18 03:46:48
46,"Official spokesperson Arindam Bagchi pointed out the contradiction between the U.S. government and some of the leading academic institutions that are demanding #vaccination before students are allowed to return to the campuses.
#COVID19
https://t.co/RwsO12W0Mc","Chennai, India",the_hindu,8,47,2021-06-18 03:40:09
47,"‘Something’s going on’: #UFOs threaten national security, US politicians warn - The Guardian https://t.co/ORVmdUcI5g via @GoogleNews",San Francisco MF'in Bay,dawnonedemarco,0,0,2021-06-18 03:39:23
48,"If Aliens really do exist and visit Earth, their technology must be orders of magnitude superior to ours. 
The US military would have as much chance against them as the wicker breast-plated Mahdi army had against British army machine guns in the Sudan.
https://t.co/m5By2r01NS",Interwebs,TPeardrop,0,0,2021-06-18 03:34:56
49,"‘Something’s going on’: UFOs threaten national security, US politicians warn| i for one am ready to accept the new lizard overlords  https://t.co/qm7ZFnhvF1",Jamaica,DrewOnline,0,0,2021-06-18 03:33:48
50,"UFOs pose national security concerns, top US politicians warn https://t.co/bkQwtrcEbu They are far more advanced than we will EVER be. In fact, we wouldn't be where we are without them. No point thinking of them as a security risk. If you threaten them, they WILL annihilate you.",,HoltMarcia4511,0,0,2021-06-18 03:33:27
51,"I guess they haven't hurt us yet, so maybe they're friendly? She says hopefully. 🙄🤔😬
‘Something’s going on’: UFOs threaten national security, US politicians warn https://t.co/CChJafNt5x","Auckland, New Zealand",AucklandIsland,0,0,2021-06-18 03:32:35
52,@ond_oo @JPN_PMO The US released info of how the Japan wartime PM Tojo’s body was disposed by occupying American forces a few days before the G7 meeting to intimidate PM Suga to not resist his anti-China gambit at the G7 meeting! https://t.co/wIEx79QESg,,JayLee17987638,0,1,2021-06-18 03:30:40
53,"The family of a Denver woman, who was killed when the entrance gate at Arches National Park swung into the passenger compartment of a rental car and decapitated her, has filed a wrongful death lawsuit against the U.S. Government. https://t.co/YdNNf1zQrm","Denver, Colorado",DenverChannel,3,8,2021-06-18 03:30:00
54,"OPINION | Why broadband access is a vital part of our national infrastructure | Fin24

#BigData #Bluetooth #NaturalLanguageProcessing #Cappucino #DeepLearning #RNNs #DataScience #OperatingSystem #EdgeComputing #LSTMs #React #Mainborard #MacOS 

https://t.co/OCaS9V56tZ",South Korea 🇰🇷,richardkimphd,2,0,2021-06-18 03:26:51
55,T&amp;F: Welch Set for National Stage at U.S. Olympic Trials - Houston Baptist University Athletics  https://t.co/gAoYrpR7t9,,rainrunner4joy,0,1,2021-06-18 03:22:11
56,"Jaishankar discussed Afghanistan with Qatari leadership, Khalilzad  in Doha.
When asked, MEA declined to comment on Turkish proposal, poss entry of Pakistani troops in Afghanistan as part of peacekeeping mission post US/NATO pullout. Reporting @the_hindu https://t.co/BGC0msSl58",New Delhi,suhasinih,10,38,2021-06-18 03:21:57
57,"WokeyIsDeplorable commented: ""So, it'll be just another day that the US Postal Service doesn't have to work.   It has no meaning and means nothing."" https://t.co/RHa3vSSezJ","Malibu, CA, USA",TimothyDNaegele,0,0,2021-06-18 03:11:36
58,"A game-changer if true. Changes our understanding of the #CCP's intent at national and regional level.  This explains why the administration has actually increased the pressure.  #G7 #NATO #China 

Rumors of U.S. Secretly Harboring Top China Official Swirl https://t.co/YqSXJg2ggF",USA,TedStamos,0,0,2021-06-18 03:11:15
59,"Hello San Marcos! 

Follow us for news on the housing struggle in San Marcos. As the moratorium comes to a close on June 30th, we are expecting a lot more evictions in town. Join up and fight back!

Continue to follow @unitedhoodmvmt for updates on the national movement!","San Marcos, Texas",UNDMSM,0,0,2021-06-18 03:03:24
60,"So awesome that Opal Lee got to see this happen. I've been following her efforts for several years now. 
Fort Worth's Opal Lee joins President Biden as he makes Juneteenth a national holiday https://t.co/YewDdMi9aA",USA,GiraffeButt,1,5,2021-06-18 02:56:49
61,"@sandibachom There is also the multi-national media organisation that has convinced enough people they are not propaganda &amp; everyone else is fake news.
Started by an Australian. Responsible for shifting public opinion which has created destructive rifts/division in the US, UK &amp; Australia. https://t.co/BgqV5POkdW",Australia,unenergy,43,69,2021-06-18 02:56:13
62,"President Joe Biden on Thursday signed into law legislation establishing June 19 as Juneteenth National Independence Day, a US federal holiday commemorating the end of slavery in the United States | https://t.co/0WJ4wsAL26 #news",,rUpliftingNews,0,0,2021-06-18 02:55:38
63,"Why is a ≤ 0.4% of 4 million confirmed covid reinfections good news?
https://t.co/Bo0Er2THYF
It tells us prior covid immunity is solid (but even stronger w/ 1 dose vaccine)
&gt;33 million Americans have had confirmed covid
+ ~70 M likely did, unconfirmed
This will help #BlockDelta","La Jolla, CA",EricTopol,57,307,2021-06-18 02:50:22
64,"“It has to be something that’s, that’s out of our galaxy, it just has to be, if it is in fact is real.” https://t.co/S7XbEl2OBO",,thantmyintu,10,31,2021-06-18 02:49:25
65,"Juneteenth national holiday is now US law, marks end of slavery | Black Lives Matter News | Al Jazeera https://t.co/TpURRf9H8p  via @skinnergj","Sydney, New South Wales",skinnergj,0,0,2021-06-18 02:48:13
66,"@DipumoniDr @albd1971 @TonmoyMP
 can we please get rid of the arcane requirements of filing a general diary and publishing an advert on a local news paper to get new  ssc and hsc certificates/marksheets if they are lost?  Let us simply use national ID and pay to get another copy?",Dhaka,SinanAlHarith,0,0,2021-06-18 02:40:18
67,"Juneteenth a national holiday…

🤔

And yet…

https://t.co/hEi72O39Po",,Marer777klaM,0,1,2021-06-18 02:35:30
68,"The Internet has become a significant part of our everyday lives, allowing us to work, socialize and shop online. When you connect it, protect it!

https://t.co/BVfD122HWj","Weslaco, TX, US, 78596",BBBSouthTexas,0,0,2021-06-18 02:34:01
69,"US to spend $3.2B on treatments for COVID-19, other viruses
https://t.co/gvaafrlfYO","Baton Rouge, LA",BRProudNews,0,0,2021-06-18 02:30:07
70,I agree with and I support Paul. If Freeland can't see it that's too bad because the rest of us can. Vote the Liberals out! 'I am not a token:’ Freeland fires back at Paul’s accusation she is Trudeau’s ‘female shield’ - National | Globalnews.can https://t.co/LD3a3m1v39,,sharon_zehr,0,0,2021-06-18 02:28:16
71,"The Guardian: ‘Something’s going on’: UFOs threaten national security, US politicians warn.
https://t.co/sDjwP3Y3nn

via @GoogleNews","Menlo Park, CA",aaltmann,0,0,2021-06-18 02:25:05
72,"‘Something’s going on’: UFOs threaten national security, US politicians warn https://t.co/z69A0jLzyG",United Kingdom,dbxxiii,0,0,2021-06-18 02:24:13
73,Help us reimagine #healthcare with @Green_Dot @CHFofAustralia  &amp; @CurtinUni. A national survey on virtual health technologies has launched this week and we’re calling on #Aussie consumers to have their say on #digitalhealth . Read more 👉 https://t.co/8EOrwDXKo1,"Adelaide, South Australia",drterrysweeney,0,2,2021-06-18 02:23:34
74,"‘Something’s going on’: UFOs threaten national security, US politicians warn https://t.co/Y54cSsvYCt",,CullyKristin,0,0,2021-06-18 02:18:12
75,"‘Something’s going on’: UFOs threaten national security, US politicians warn

'In this country we’ve had incidents where these UAPs have interfered and actually brought offline our nuclear capabilities.' https://t.co/o4ZRTMhWWW",Occupied Tongva (Land Back),intlibecosoc,1,1,2021-06-18 02:16:11
76,"They lie.
They cheat on their homework.
They commit acts of manslaughter &amp; shrug it off. Charlatans. Grifters. Murderers.

I'd rather have school children planning to save us. At least they would try.
Thou art monsters, @ScottMorrisonMP @richardmcolbeck.
https://t.co/3jOU1jaFl6",Melbourne,dissolvedpet,0,0,2021-06-18 02:15:23
77,New national holiday Juneteenth sets off scramble to shutdown governments nationwide Friday https://t.co/CvPKJ1xazU Juneteenth should only be celebrated in TEXAS. Everybody else had an idea that they had freedom (if you called it that). STOP this.,,StevesMarilyn,0,0,2021-06-18 02:15:23
78,"Headlines: Something’s going on’: UFOs threaten national security, US politicians warn.

Somethings been going on for the last 70 years lol!

https://t.co/VSS24CBN5v",,ThomasHusted1,0,0,2021-06-18 02:11:40
79,"US bishops' meeting: Disrespect and disunity on full display | National Catholic Reporter
These people are not pastors, but right wing capos. They may succeed- in driving millions out of the Catholic Church. They are the Torquemadas of the 21st century. https://t.co/kzATGRqIjR",Los Angeles,BobShrum,5,13,2021-06-18 02:10:11
80,New Mexico's Gila Cliff Dwellings National Monument Reopens | New Mexico News | US News https://t.co/M5cPx0kJSb,"Antigua, Guatemala",DirtbagHikerBlg,0,1,2021-06-18 02:08:10
81,"Warn??? the Fuck am i Supposed to Do About It???

https://t.co/yToBEYoEm0",,BobbSagit,0,0,2021-06-18 02:03:27
82,Google reveals list of most misspelled words in US https://t.co/gDqq410mNM,"Jackson, MS",WJTV,0,0,2021-06-18 02:02:10
83,"If you searched for something on a CVS website, someone else may have seen it. CVS says an unsecured database of more than a billion search records was accidentally posted publicly online earlier this spring
https://t.co/QfY8lvhyQq","Harrisburg, PA",abc27News,0,0,2021-06-18 02:00:18
84,"Maya Angelou, America’s first woman in space and a revered Cherokee Nation leader are among the string of notable American women who will appear on the U.S. quarter under a four-year program that begins in 2022
https://t.co/dbsnA0L21Y","New York, NY",NBCNewYork,4,17,2021-06-18 02:00:17
85,"‘Something’s going on’: UFOs threaten national security, US politicians warn https://t.co/RDktrzsoV3 We don't need to militarize space. That's what's going on here... 
#Billionaires gonna billionaire.",New Jersey/Lenapehoking  ,GreenPartyofNJ,1,2,2021-06-18 02:00:03
86,"U.S. Catholic bishops on Thursday clashed over how to address concerns about Catholic politicians, including President Biden, who continue to receive Communion despite supporting abortion rights.
https://t.co/Mm1a5gShOz",San Francisco,KCBSRadio,0,1,2021-06-18 02:00:00
87,"Supreme Court Dismisses Big Challenge to US Health Care Program known as the 'Affordable Care Act or Obamacare'
https://t.co/kst9a1hm3g",Florida,billmorill,0,0,2021-06-18 01:58:40
88,"#US President #Biden and his #Turkish counterpart #Erdogan were not able to find a solution on the long-standing dispute over #Ankara's purchase of #Russian missile systems, says Biden’s national security advisor Jake Sullivan. https://t.co/D4ALECY6Gw","Mumbai, India",the_news_21,0,0,2021-06-18 01:58:34
89,"Unplanned? Really after the winter outage. I think they should join the national grid. 

'Unplanned' outages hit Texas power plants in soaring temperatures https://t.co/2zLYuclpcq via @nbcnews",WNY ,joemac1114,3,4,2021-06-18 01:56:38
90,"Democrats Float $6 Trillion Plan Amid Talks on Narrower Infrastructure Deal https://t.co/cBuk90gLjc - If it happens, that will be more than 10 trillions of new national debt, and it's all on your shoulders now and far into the future!",I look west and see mountains.,sgtilltwtr,1,0,2021-06-18 01:52:10
91,"June 19 is now officially Juneteenth  National Independence Day, a US federal holiday commemorating the end of slavery in the United States. #Juneteenth #JuneTeenth2021 

https://t.co/I5nlN1BmDg","South Carolina, USA",AliciaBarnesTV,1,1,2021-06-18 01:51:21
92,"‘Something’s going on’: UFOs threaten national security, US politicians warn https://t.co/iY4zb7NiLa via @YahooNews 

From reports on how they maneuver better be careful not to threated their national security.",,AlEastmond,0,1,2021-06-18 01:47:40
93,Juneteenth is finally a US national holiday—several years late https://t.co/GRNwjmuqKL,Somalia,ilwareed,0,0,2021-06-18 01:43:55
94,"Chris Inglis unanimously confirmed by US Senate to be America’s first National Cyber Director. A Great moment for America and our allies. @paladincap learned much from his strength, knowledge &amp; intelligence during his 7 years with us. Great days ahead. https://t.co/BdnltzlJih","Washington, DC",michaelrsteed,1,3,2021-06-18 01:43:41
95,"“We also have data suggesting that in other countries these things have interfered with their nuclear technology and actually turned them on, put them online.”

Ok but if it's aliens, and their goal is nuclear disarmament, I welcome them
 https://t.co/CTaYINXV9L",Vancouver / X̱wáy̓x̱way,denisagar,0,2,2021-06-18 01:43:25
96,"‘Something’s going on’: UFOs threaten national security, US politicians warn | US national security | The Guardian https://t.co/XV410aE0wi #BurchettIsANutter","Seyðisfjörður, IS",mvario1,0,1,2021-06-18 01:43:05
97,"An apartment project in Davis is underway after a national builder came on board, saying it might be the strongest multifamily market in the U.S.: https://t.co/WWSBRcCngk https://t.co/qZ1MFPFNF3","Sacramento, CA",benvsacbiz,0,0,2021-06-18 01:43:00
98,"A @SpaceX Falcon 9 rocket propelled a third-generation Global Positioning System navigation satellite into orbit Thursday in the first launch of a national security payload using a previously flown booster.
#Falcon9 #GPS #SpaceX 
https://t.co/ClONIjEWDk","Los Angeles, CA",spacechannelnet,2,1,2021-06-18 01:42:20
99,"US jobless claims tick up to 412,000 from a pandemic low https://t.co/lrRyh9KPs5 via @WSAV","Savannah, GA / Hilton Head, SC",WSAV,0,0,2021-06-18 01:40:22
